Loading stratified splits (ensures (dEdge, length) combinations are held out)...
Stratified training set size: 21352
Stratified validation set size: 1858
Stratified test set size: 2410
Note: Validation/test sets contain (dEdge, length) combinations not seen in training
Loaded ML_dEdge critic model from /dfs9/tw/yuanmis1/mrsec/ML-MD-Peptide/DL_for_Peptide/ML_dEdge/models/iteration2/Transformer_curriculum_lr_0.2_bs_1024.pt
Critic model frozen (no gradients)
Adversarial training enabled with lambda=1.0
Training on cuda
Total parameters: 25,451,541
Training samples: 21352
Validation samples: 1858
Adversarial training: ENABLED (lambda=1.0, freq=1)
Training metrics will be saved to: /dfs9/tw/yuanmis1/mrsec/ML-MD-Peptide/DL_for_Peptide/ML_dEdge_gen/v1+2/data/training_metrics_lr0.0005_bs512_lam1.0_ep400_1.csv
Epoch 1: New best model saved! (Valid Loss: 0.5400 = Gen: 3.4270 + λ*Adv: 0.5400)
Epoch 259/400: Total Loss: 1.0495 | Generator Loss: 3.3794 | Adversarial Loss: 1.0495 | Valid Loss: 0.5405 (Gen: 3.4270, Adv: 0.5405) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.43% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 260/400: Total Loss: 1.0731 | Generator Loss: 3.3789 | Adversarial Loss: 1.0731 | Valid Loss: 0.5578 (Gen: 3.4270, Adv: 0.5578) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.38% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 261/400: Total Loss: 1.0659 | Generator Loss: 3.3796 | Adversarial Loss: 1.0659 | Valid Loss: 0.5416 (Gen: 3.4270, Adv: 0.5416) | Perplexity: 29.36 (train) / 30.78 (val) | Token Acc: 1.37% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 262/400: Total Loss: 1.0657 | Generator Loss: 3.3793 | Adversarial Loss: 1.0657 | Valid Loss: 0.5373 (Gen: 3.4270, Adv: 0.5373) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.43% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 263/400: Total Loss: 1.0510 | Generator Loss: 3.3795 | Adversarial Loss: 1.0510 | Valid Loss: 0.5428 (Gen: 3.4270, Adv: 0.5428) | Perplexity: 29.36 (train) / 30.78 (val) | Token Acc: 1.43% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 264/400: Total Loss: 1.0788 | Generator Loss: 3.3783 | Adversarial Loss: 1.0788 | Valid Loss: 0.5393 (Gen: 3.4270, Adv: 0.5393) | Perplexity: 29.32 (train) / 30.78 (val) | Token Acc: 1.39% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 265/400: Total Loss: 1.0654 | Generator Loss: 3.3798 | Adversarial Loss: 1.0654 | Valid Loss: 0.5230 (Gen: 3.4270, Adv: 0.5230) | Perplexity: 29.37 (train) / 30.78 (val) | Token Acc: 1.44% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 266/400: Total Loss: 1.0326 | Generator Loss: 3.3797 | Adversarial Loss: 1.0326 | Valid Loss: 0.5208 (Gen: 3.4270, Adv: 0.5208) | Perplexity: 29.36 (train) / 30.78 (val) | Token Acc: 1.50% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 267/400: Total Loss: 1.0531 | Generator Loss: 3.3785 | Adversarial Loss: 1.0531 | Valid Loss: 0.5294 (Gen: 3.4270, Adv: 0.5294) | Perplexity: 29.33 (train) / 30.78 (val) | Token Acc: 1.48% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 268/400: Total Loss: 1.0496 | Generator Loss: 3.3794 | Adversarial Loss: 1.0496 | Valid Loss: 0.5342 (Gen: 3.4270, Adv: 0.5342) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.46% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 269/400: Total Loss: 1.0663 | Generator Loss: 3.3789 | Adversarial Loss: 1.0663 | Valid Loss: 0.6039 (Gen: 3.4270, Adv: 0.6039) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.53% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 270/400: Total Loss: 1.0516 | Generator Loss: 3.3795 | Adversarial Loss: 1.0516 | Valid Loss: 0.5218 (Gen: 3.4270, Adv: 0.5218) | Perplexity: 29.36 (train) / 30.78 (val) | Token Acc: 1.47% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 271/400: Total Loss: 1.0690 | Generator Loss: 3.3789 | Adversarial Loss: 1.0690 | Valid Loss: 0.5199 (Gen: 3.4270, Adv: 0.5199) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.45% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 272/400: Total Loss: 1.0431 | Generator Loss: 3.3789 | Adversarial Loss: 1.0431 | Valid Loss: 0.5538 (Gen: 3.4270, Adv: 0.5538) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.35% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 273/400: Total Loss: 1.0364 | Generator Loss: 3.3791 | Adversarial Loss: 1.0364 | Valid Loss: 0.5390 (Gen: 3.4270, Adv: 0.5390) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.42% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 274/400: Total Loss: 1.0605 | Generator Loss: 3.3793 | Adversarial Loss: 1.0605 | Valid Loss: 0.6227 (Gen: 3.4270, Adv: 0.6227) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.40% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 275/400: Total Loss: 1.0779 | Generator Loss: 3.3794 | Adversarial Loss: 1.0779 | Valid Loss: 0.5240 (Gen: 3.4270, Adv: 0.5240) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.49% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 276/400: Total Loss: 1.0501 | Generator Loss: 3.3789 | Adversarial Loss: 1.0501 | Valid Loss: 0.5172 (Gen: 3.4270, Adv: 0.5172) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.44% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 277/400: Total Loss: 1.0676 | Generator Loss: 3.3794 | Adversarial Loss: 1.0676 | Valid Loss: 0.5517 (Gen: 3.4270, Adv: 0.5517) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.47% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 278/400: Total Loss: 1.0537 | Generator Loss: 3.3792 | Adversarial Loss: 1.0537 | Valid Loss: 0.5692 (Gen: 3.4270, Adv: 0.5692) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.42% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 279/400: Total Loss: 1.0481 | Generator Loss: 3.3799 | Adversarial Loss: 1.0481 | Valid Loss: 0.5739 (Gen: 3.4270, Adv: 0.5739) | Perplexity: 29.37 (train) / 30.78 (val) | Token Acc: 1.43% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 280/400: Total Loss: 1.0724 | Generator Loss: 3.3800 | Adversarial Loss: 1.0724 | Valid Loss: 0.5845 (Gen: 3.4270, Adv: 0.5845) | Perplexity: 29.37 (train) / 30.78 (val) | Token Acc: 1.45% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 281/400: Total Loss: 1.0666 | Generator Loss: 3.3793 | Adversarial Loss: 1.0666 | Valid Loss: 0.5732 (Gen: 3.4270, Adv: 0.5732) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.36% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 282/400: Total Loss: 1.0580 | Generator Loss: 3.3792 | Adversarial Loss: 1.0580 | Valid Loss: 0.5084 (Gen: 3.4270, Adv: 0.5084) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.48% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 283/400: Total Loss: 1.0568 | Generator Loss: 3.3786 | Adversarial Loss: 1.0568 | Valid Loss: 0.5250 (Gen: 3.4270, Adv: 0.5250) | Perplexity: 29.33 (train) / 30.78 (val) | Token Acc: 1.57% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 284/400: Total Loss: 1.0581 | Generator Loss: 3.3785 | Adversarial Loss: 1.0581 | Valid Loss: 0.5091 (Gen: 3.4270, Adv: 0.5091) | Perplexity: 29.33 (train) / 30.78 (val) | Token Acc: 1.45% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 285/400: Total Loss: 1.0624 | Generator Loss: 3.3801 | Adversarial Loss: 1.0624 | Valid Loss: 0.5307 (Gen: 3.4270, Adv: 0.5307) | Perplexity: 29.37 (train) / 30.78 (val) | Token Acc: 1.48% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 286/400: Total Loss: 1.0552 | Generator Loss: 3.3786 | Adversarial Loss: 1.0552 | Valid Loss: 0.5679 (Gen: 3.4270, Adv: 0.5679) | Perplexity: 29.33 (train) / 30.78 (val) | Token Acc: 1.46% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 287/400: Total Loss: 1.0403 | Generator Loss: 3.3788 | Adversarial Loss: 1.0403 | Valid Loss: 0.5480 (Gen: 3.4270, Adv: 0.5480) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.37% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 288/400: Total Loss: 1.0527 | Generator Loss: 3.3788 | Adversarial Loss: 1.0527 | Valid Loss: 0.5379 (Gen: 3.4270, Adv: 0.5379) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.38% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 289/400: Total Loss: 1.0539 | Generator Loss: 3.3790 | Adversarial Loss: 1.0539 | Valid Loss: 0.5576 (Gen: 3.4270, Adv: 0.5576) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.39% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 290/400: Total Loss: 1.0658 | Generator Loss: 3.3790 | Adversarial Loss: 1.0658 | Valid Loss: 0.5860 (Gen: 3.4270, Adv: 0.5860) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.51% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 291/400: Total Loss: 1.0536 | Generator Loss: 3.3790 | Adversarial Loss: 1.0536 | Valid Loss: 0.5174 (Gen: 3.4270, Adv: 0.5174) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.48% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 292/400: Total Loss: 1.0633 | Generator Loss: 3.3791 | Adversarial Loss: 1.0633 | Valid Loss: 0.5524 (Gen: 3.4270, Adv: 0.5524) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.44% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 293/400: Total Loss: 1.0699 | Generator Loss: 3.3792 | Adversarial Loss: 1.0699 | Valid Loss: 0.5091 (Gen: 3.4270, Adv: 0.5091) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.44% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 294/400: Total Loss: 1.0727 | Generator Loss: 3.3788 | Adversarial Loss: 1.0727 | Valid Loss: 0.5584 (Gen: 3.4270, Adv: 0.5584) | Perplexity: 29.33 (train) / 30.78 (val) | Token Acc: 1.37% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 295/400: Total Loss: 1.0509 | Generator Loss: 3.3782 | Adversarial Loss: 1.0509 | Valid Loss: 0.5217 (Gen: 3.4270, Adv: 0.5217) | Perplexity: 29.32 (train) / 30.78 (val) | Token Acc: 1.49% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 296/400: Total Loss: 1.0625 | Generator Loss: 3.3794 | Adversarial Loss: 1.0625 | Valid Loss: 0.5617 (Gen: 3.4270, Adv: 0.5617) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.46% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 297/400: Total Loss: 1.0752 | Generator Loss: 3.3796 | Adversarial Loss: 1.0752 | Valid Loss: 0.5285 (Gen: 3.4270, Adv: 0.5285) | Perplexity: 29.36 (train) / 30.78 (val) | Token Acc: 1.47% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 298/400: Total Loss: 1.0472 | Generator Loss: 3.3795 | Adversarial Loss: 1.0472 | Valid Loss: 0.5537 (Gen: 3.4270, Adv: 0.5537) | Perplexity: 29.36 (train) / 30.78 (val) | Token Acc: 1.39% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 299/400: Total Loss: 1.0683 | Generator Loss: 3.3801 | Adversarial Loss: 1.0683 | Valid Loss: 0.5433 (Gen: 3.4270, Adv: 0.5433) | Perplexity: 29.37 (train) / 30.78 (val) | Token Acc: 1.42% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 300/400: Total Loss: 1.0553 | Generator Loss: 3.3792 | Adversarial Loss: 1.0553 | Valid Loss: 0.5149 (Gen: 3.4270, Adv: 0.5149) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.49% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 301/400: Total Loss: 1.0662 | Generator Loss: 3.3786 | Adversarial Loss: 1.0662 | Valid Loss: 0.5325 (Gen: 3.4270, Adv: 0.5325) | Perplexity: 29.33 (train) / 30.78 (val) | Token Acc: 1.38% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 302/400: Total Loss: 1.0598 | Generator Loss: 3.3797 | Adversarial Loss: 1.0598 | Valid Loss: 0.5199 (Gen: 3.4270, Adv: 0.5199) | Perplexity: 29.36 (train) / 30.78 (val) | Token Acc: 1.40% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 303/400: Total Loss: 1.0639 | Generator Loss: 3.3796 | Adversarial Loss: 1.0639 | Valid Loss: 0.5532 (Gen: 3.4270, Adv: 0.5532) | Perplexity: 29.36 (train) / 30.78 (val) | Token Acc: 1.50% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 304/400: Total Loss: 1.0695 | Generator Loss: 3.3797 | Adversarial Loss: 1.0695 | Valid Loss: 0.5427 (Gen: 3.4270, Adv: 0.5427) | Perplexity: 29.36 (train) / 30.78 (val) | Token Acc: 1.46% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 305/400: Total Loss: 1.0390 | Generator Loss: 3.3787 | Adversarial Loss: 1.0390 | Valid Loss: 0.5624 (Gen: 3.4270, Adv: 0.5624) | Perplexity: 29.33 (train) / 30.78 (val) | Token Acc: 1.46% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 306/400: Total Loss: 1.0670 | Generator Loss: 3.3787 | Adversarial Loss: 1.0670 | Valid Loss: 0.5198 (Gen: 3.4270, Adv: 0.5198) | Perplexity: 29.33 (train) / 30.78 (val) | Token Acc: 1.45% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 307/400: Total Loss: 1.0529 | Generator Loss: 3.3788 | Adversarial Loss: 1.0529 | Valid Loss: 0.5666 (Gen: 3.4270, Adv: 0.5666) | Perplexity: 29.33 (train) / 30.78 (val) | Token Acc: 1.43% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 308/400: Total Loss: 1.0693 | Generator Loss: 3.3792 | Adversarial Loss: 1.0693 | Valid Loss: 0.5591 (Gen: 3.4270, Adv: 0.5591) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.45% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 309/400: Total Loss: 1.0715 | Generator Loss: 3.3802 | Adversarial Loss: 1.0715 | Valid Loss: 0.5554 (Gen: 3.4270, Adv: 0.5554) | Perplexity: 29.38 (train) / 30.78 (val) | Token Acc: 1.50% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 310/400: Total Loss: 1.0580 | Generator Loss: 3.3794 | Adversarial Loss: 1.0580 | Valid Loss: 0.5501 (Gen: 3.4270, Adv: 0.5501) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.43% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 311/400: Total Loss: 1.0615 | Generator Loss: 3.3794 | Adversarial Loss: 1.0615 | Valid Loss: 0.5663 (Gen: 3.4270, Adv: 0.5663) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.37% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 312/400: Total Loss: 1.0588 | Generator Loss: 3.3795 | Adversarial Loss: 1.0588 | Valid Loss: 0.5300 (Gen: 3.4270, Adv: 0.5300) | Perplexity: 29.36 (train) / 30.78 (val) | Token Acc: 1.43% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 313/400: Total Loss: 1.0743 | Generator Loss: 3.3788 | Adversarial Loss: 1.0743 | Valid Loss: 0.5370 (Gen: 3.4270, Adv: 0.5370) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.40% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 314/400: Total Loss: 1.0607 | Generator Loss: 3.3789 | Adversarial Loss: 1.0607 | Valid Loss: 0.5488 (Gen: 3.4270, Adv: 0.5488) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.38% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 315/400: Total Loss: 1.0622 | Generator Loss: 3.3785 | Adversarial Loss: 1.0622 | Valid Loss: 0.5463 (Gen: 3.4270, Adv: 0.5463) | Perplexity: 29.33 (train) / 30.78 (val) | Token Acc: 1.40% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 316/400: Total Loss: 1.0645 | Generator Loss: 3.3798 | Adversarial Loss: 1.0645 | Valid Loss: 0.5334 (Gen: 3.4270, Adv: 0.5334) | Perplexity: 29.37 (train) / 30.78 (val) | Token Acc: 1.45% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 317/400: Total Loss: 1.0577 | Generator Loss: 3.3780 | Adversarial Loss: 1.0577 | Valid Loss: 0.5061 (Gen: 3.4270, Adv: 0.5061) | Perplexity: 29.31 (train) / 30.78 (val) | Token Acc: 1.54% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 318/400: Total Loss: 1.0681 | Generator Loss: 3.3794 | Adversarial Loss: 1.0681 | Valid Loss: 0.5638 (Gen: 3.4270, Adv: 0.5638) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.42% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 319/400: Total Loss: 1.0588 | Generator Loss: 3.3794 | Adversarial Loss: 1.0588 | Valid Loss: 0.5521 (Gen: 3.4270, Adv: 0.5521) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.40% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 320/400: Total Loss: 1.0531 | Generator Loss: 3.3784 | Adversarial Loss: 1.0531 | Valid Loss: 0.5407 (Gen: 3.4270, Adv: 0.5407) | Perplexity: 29.32 (train) / 30.78 (val) | Token Acc: 1.43% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 321/400: Total Loss: 1.0701 | Generator Loss: 3.3802 | Adversarial Loss: 1.0701 | Valid Loss: 0.5401 (Gen: 3.4270, Adv: 0.5401) | Perplexity: 29.38 (train) / 30.78 (val) | Token Acc: 1.46% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 322/400: Total Loss: 1.0589 | Generator Loss: 3.3795 | Adversarial Loss: 1.0589 | Valid Loss: 0.5385 (Gen: 3.4270, Adv: 0.5385) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.47% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 323/400: Total Loss: 1.0589 | Generator Loss: 3.3789 | Adversarial Loss: 1.0589 | Valid Loss: 0.5465 (Gen: 3.4270, Adv: 0.5465) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.51% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 324/400: Total Loss: 1.0590 | Generator Loss: 3.3797 | Adversarial Loss: 1.0590 | Valid Loss: 0.5573 (Gen: 3.4270, Adv: 0.5573) | Perplexity: 29.36 (train) / 30.78 (val) | Token Acc: 1.43% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 325/400: Total Loss: 1.0626 | Generator Loss: 3.3778 | Adversarial Loss: 1.0626 | Valid Loss: 0.5209 (Gen: 3.4270, Adv: 0.5209) | Perplexity: 29.31 (train) / 30.78 (val) | Token Acc: 1.45% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 326/400: Total Loss: 1.0550 | Generator Loss: 3.3784 | Adversarial Loss: 1.0550 | Valid Loss: 0.5469 (Gen: 3.4270, Adv: 0.5469) | Perplexity: 29.32 (train) / 30.78 (val) | Token Acc: 1.45% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 327/400: Total Loss: 1.0646 | Generator Loss: 3.3788 | Adversarial Loss: 1.0646 | Valid Loss: 0.5120 (Gen: 3.4270, Adv: 0.5120) | Perplexity: 29.33 (train) / 30.78 (val) | Token Acc: 1.55% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 328/400: Total Loss: 1.0552 | Generator Loss: 3.3799 | Adversarial Loss: 1.0552 | Valid Loss: 0.5603 (Gen: 3.4270, Adv: 0.5603) | Perplexity: 29.37 (train) / 30.78 (val) | Token Acc: 1.44% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 329/400: Total Loss: 1.0498 | Generator Loss: 3.3784 | Adversarial Loss: 1.0498 | Valid Loss: 0.5335 (Gen: 3.4270, Adv: 0.5335) | Perplexity: 29.32 (train) / 30.78 (val) | Token Acc: 1.46% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 330/400: Total Loss: 1.0519 | Generator Loss: 3.3791 | Adversarial Loss: 1.0519 | Valid Loss: 0.4991 (Gen: 3.4270, Adv: 0.4991) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.38% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 331/400: Total Loss: 1.0537 | Generator Loss: 3.3784 | Adversarial Loss: 1.0537 | Valid Loss: 0.5149 (Gen: 3.4270, Adv: 0.5149) | Perplexity: 29.32 (train) / 30.78 (val) | Token Acc: 1.52% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 332/400: Total Loss: 1.0682 | Generator Loss: 3.3799 | Adversarial Loss: 1.0682 | Valid Loss: 0.5534 (Gen: 3.4270, Adv: 0.5534) | Perplexity: 29.37 (train) / 30.78 (val) | Token Acc: 1.44% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 333/400: Total Loss: 1.0501 | Generator Loss: 3.3791 | Adversarial Loss: 1.0501 | Valid Loss: 0.5489 (Gen: 3.4270, Adv: 0.5489) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.43% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 334/400: Total Loss: 1.0683 | Generator Loss: 3.3789 | Adversarial Loss: 1.0683 | Valid Loss: 0.5130 (Gen: 3.4270, Adv: 0.5130) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.42% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 335/400: Total Loss: 1.0376 | Generator Loss: 3.3792 | Adversarial Loss: 1.0376 | Valid Loss: 0.5279 (Gen: 3.4270, Adv: 0.5279) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.46% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 336/400: Total Loss: 1.0600 | Generator Loss: 3.3789 | Adversarial Loss: 1.0600 | Valid Loss: 0.5422 (Gen: 3.4270, Adv: 0.5422) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.40% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 337/400: Total Loss: 1.0517 | Generator Loss: 3.3782 | Adversarial Loss: 1.0517 | Valid Loss: 0.5353 (Gen: 3.4270, Adv: 0.5353) | Perplexity: 29.32 (train) / 30.78 (val) | Token Acc: 1.45% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 338/400: Total Loss: 1.0554 | Generator Loss: 3.3793 | Adversarial Loss: 1.0554 | Valid Loss: 0.5353 (Gen: 3.4270, Adv: 0.5353) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.48% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 339/400: Total Loss: 1.0523 | Generator Loss: 3.3778 | Adversarial Loss: 1.0523 | Valid Loss: 0.5133 (Gen: 3.4270, Adv: 0.5133) | Perplexity: 29.31 (train) / 30.78 (val) | Token Acc: 1.42% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 340/400: Total Loss: 1.0727 | Generator Loss: 3.3789 | Adversarial Loss: 1.0727 | Valid Loss: 0.5462 (Gen: 3.4270, Adv: 0.5462) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.45% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 341/400: Total Loss: 1.0672 | Generator Loss: 3.3797 | Adversarial Loss: 1.0672 | Valid Loss: 0.5381 (Gen: 3.4270, Adv: 0.5381) | Perplexity: 29.36 (train) / 30.78 (val) | Token Acc: 1.43% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 342/400: Total Loss: 1.0599 | Generator Loss: 3.3792 | Adversarial Loss: 1.0599 | Valid Loss: 0.5653 (Gen: 3.4270, Adv: 0.5653) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.42% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 343/400: Total Loss: 1.0512 | Generator Loss: 3.3786 | Adversarial Loss: 1.0512 | Valid Loss: 0.5517 (Gen: 3.4270, Adv: 0.5517) | Perplexity: 29.33 (train) / 30.78 (val) | Token Acc: 1.41% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 344/400: Total Loss: 1.0553 | Generator Loss: 3.3789 | Adversarial Loss: 1.0553 | Valid Loss: 0.5489 (Gen: 3.4270, Adv: 0.5489) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.40% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 345/400: Total Loss: 1.0602 | Generator Loss: 3.3790 | Adversarial Loss: 1.0602 | Valid Loss: 0.5752 (Gen: 3.4270, Adv: 0.5752) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.51% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 346/400: Total Loss: 1.0646 | Generator Loss: 3.3789 | Adversarial Loss: 1.0646 | Valid Loss: 0.5327 (Gen: 3.4270, Adv: 0.5327) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.42% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 347/400: Total Loss: 1.0523 | Generator Loss: 3.3787 | Adversarial Loss: 1.0523 | Valid Loss: 0.5203 (Gen: 3.4270, Adv: 0.5203) | Perplexity: 29.33 (train) / 30.78 (val) | Token Acc: 1.48% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 348/400: Total Loss: 1.0441 | Generator Loss: 3.3789 | Adversarial Loss: 1.0441 | Valid Loss: 0.5288 (Gen: 3.4270, Adv: 0.5288) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.44% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 349/400: Total Loss: 1.0449 | Generator Loss: 3.3789 | Adversarial Loss: 1.0449 | Valid Loss: 0.5220 (Gen: 3.4270, Adv: 0.5220) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.50% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 350/400: Total Loss: 1.0572 | Generator Loss: 3.3793 | Adversarial Loss: 1.0572 | Valid Loss: 0.5345 (Gen: 3.4270, Adv: 0.5345) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.47% (train) / 0.81% (val) | LR: 1.00e-06
